"","best_node","best_ae_weight"
"449",24,0.015553118661
"450",48,0.00797154009342
"451",39,0.0136374337599
"452",40,0.00959984306246
"453",42,0.00288403267041
"454",39,0.00771028455347
"455",21,0.00907370913774
"456",1,0.0233704093844
"457",16,0.00996664259583
"458",49,0.00879757013172
"459",15,0.030066691339
"460",31,0.0227960664779
"461",8,0.0129535011947
"462",6,0.013935922645
"463",25,0.00628346810117
"464",16,0.00718754995614
"465",10,0.0178923141211
"466",10,0.00721752038226
"467",47,0.0135623952374
"468",38,0.0109106823802
"469",31,0.0127054834738
"470",16,0.00627553230152
"471",26,0.0199693050236
"472",26,0.0247551575303
"473",13,0.0122037706897
"474",39,0.00837858580053
"475",49,0.00587286800146
"476",12,0.00453342823312
"477",32,0.00351224443875
"478",32,0.00607835128903
"479",28,0.00802276749164
"480",39,0.00601760810241
"481",32,0.0129467304796
"482",14,0.0163227561861
"483",43,0.0124467676505
"484",43,0.0121045522392
"485",39,0.0126639157534
"486",48,0.00665221596137
"487",12,0.00693867728114
"488",28,0.0029882856179
"489",20,3.85260718758e-05
"490",39,0.0197576247156
"491",32,0.00806277617812
"492",44,0.0108945621178
"493",44,0.00894812401384
"494",15,0.00607342785224
"495",15,0.00780714210123
"496",48,0.00293754483573
"497",6,5.48802127014e-05
"498",15,1.6043868527e-05
"499",27,0.00060394074535
"500",21,0.0136863002554
"501",9,0.0130250556394
"502",9,0.0146141489968
"503",9,0.00608327658847
"504",49,0.0109387636185
"505",46,0.0283763241023
"506",40,0.0167077295482
"507",39,0.00299552199431
"508",4,0.00846569612622
"509",8,0.0297246072441
"510",8,0.0254545621574
"511",8,0.0402188524604
"512",8,0.0314219333231
"513",8,0.0330140851438
"514",15,0.0340597778559
"515",15,0.0435872115195
"516",15,0.0379549749196
"517",15,0.0447049923241
"518",15,0.0450915880501
"519",15,0.0542413704097
"520",8,0.0301036778837
"521",8,0.0298737883568
"522",39,0.0209119059145
"523",8,0.0610888376832
"524",8,0.0567503981292
"525",8,0.0350463986397
"526",15,0.0349694080651
"527",15,0.0405228808522
"528",49,0.00163499149494
"529",7,0.0110960565507
"530",39,0.00952363479882
"531",42,0.00317456247285
"532",3,0.00454518571496
"533",12,7.09345404175e-05
"534",38,0.0214542262256
"535",38,0.0113095175475
"536",10,0.00867186114192
"537",28,0.0126762120053
"538",39,0.0157884955406
"539",39,0.00734115717933
"540",39,0.0144057804719
"541",38,0.0197163317353
"542",41,0.0161054711789
"543",40,0.0109162572771
"544",12,0.0104973027483
"545",39,0.0152251301333
"546",1,0.0205904506147
"547",1,0.0204461887479
"548",41,0.0148225566372
"549",9,0.0106827300042
"550",8,0.00464568287134
"551",36,0.0117580387741
"552",10,0.0144910896197
"553",31,0.0161087661982
"554",41,0.0171137694269
"555",45,0.0147301591933
"556",9,0.00574699416757
"557",12,0.00569665292278
"558",43,0.00777679216117
"559",41,0.0100974217057
"560",42,0.0118772843853
"561",2,0.00638752663508
"562",49,0.00678425980732
"563",8,0.0170177873224
"564",12,0.00514580309391
"565",29,0.0195527784526
"566",39,0.0134595176205
"567",39,0.0296735409647
"568",48,0.00701837753877
"569",32,0.00529644498602
"570",47,0.00586303183809
"571",47,0.00695185083896
"572",50,0.0172095093876
"573",12,0.00313671422191
"574",19,0.011002143845
"575",31,0.00530189462006
"576",9,0.0139338336885
"577",41,0.0105336289853
"578",20,0.0177319776267
"579",41,0.0306868106127
"580",22,0.0117205828428
"581",46,0.010540409945
"582",41,0.00898576714098
"583",6,0.00506327021867
"584",40,0.00196655932814
"585",40,0.00849625654519
"586",31,0.0210391283035
"587",31,0.0256135948002
"588",15,0.021459069103
"589",36,0.015200894326
"590",39,0.0128556257114
"591",31,0.0126879652962
"592",47,0.0124919218943
"593",16,0.012536467053
"594",50,0.0112602841109
"595",30,0.0121663976461
"596",9,0.0136544499546
"597",40,0.00823833141476
"598",40,0.0111806429923
"599",12,0.00985119212419
"600",39,0.00971399433911
"601",44,0.00797338411212
"602",29,0.0015577476006
"603",17,0.00902717374265
"604",4,0.010719826445
"605",5,0.0100113758817
"606",39,0.005072648637
"607",41,0.0113462395966
"608",23,0.0115844123065
"609",8,0.0119500206783
"610",40,0.026508025825
"611",36,0.0140468450263
"612",5,0.0284993648529
"613",5,0.0299175269902
"614",17,0.0384218357503
"615",5,0.0388687849045
"616",5,0.045446600765
"617",5,0.0455246753991
"618",5,0.0472417213023
"619",5,0.0460535809398
"620",17,0.0447623804212
"621",6,0.0430579148233
"622",5,0.0506463646889
"623",5,0.046335991472
"624",5,0.0411781482399
"625",17,0.0407247729599
"626",5,0.0439006201923
"627",5,0.054548881948
"628",5,0.0423087514937
"629",17,0.0309781227261
"630",5,0.0297420136631
"631",17,0.0340383909643
"632",6,0.0259527415037
"633",6,0.0324537456036
"634",17,0.0296497903764
"635",17,0.0356653183699
"636",17,0.0367973260581
"637",6,0.0319754332304
"638",17,0.0355165563524
"639",37,0.0310950018466
"640",17,0.0280080456287
"641",6,0.0210051555187
"642",17,0.0284772608429
"643",17,0.0287038721144
"644",5,0.0309523213655
"645",5,0.0222438815981
"646",17,0.0388098210096
"647",17,0.0428423471749
"648",6,0.0418691299856
"649",47,0.00909673050046
"650",40,0.0136064048856
"651",35,0.0102838445455
"652",7,0.0132359163836
"653",42,0.0121920984238
"654",9,0.0176936332136
"655",38,0.0144434943795
"656",43,0.0154512422159
"657",31,0.00813037250191
"658",17,0.00851613655686
"659",8,0.0135812666267
"660",27,0.0114911887795
"661",39,0.012904685922
"662",10,0.0074767540209
"663",22,0.00847079325467
"664",24,0.00972148124129
"665",23,0.0170351359993
"666",11,0.0045945183374
"667",41,0.0152529869229
"668",22,0.0176851172
"669",49,0.00619089091197
"670",49,0.00473271170631
"671",6,0.0108883557841
"672",26,0.0305498838425
"673",35,0.0100948428735
"674",35,0.0224026050419
"675",35,0.00816298462451
"676",35,0.019664876163
"677",34,0.0131031991914
"678",35,0.0145374834538
"679",48,0.0141418976709
"680",35,0.00665908865631
"681",4,0.0151848401874
"682",31,0.00729004759341
"683",34,0.00755685102195
"684",49,0.0049843089655
"685",35,0.0119292605668
"686",4,0.0100149037316
"687",48,0.00386699056253
"688",35,0.0243185069412
"689",34,0.00882130581886
"690",4,0.00997206196189
"691",35,0.0143697448075
"692",12,0.0180452801287
"693",4,0.0119858654216
"694",28,0.00914878305048
"695",4,0.00992344692349
"696",35,0.0106316953897
"697",4,0.0172405764461
"698",34,0.0134394690394
"699",35,0.0126371029764
"700",49,0.011547175236
"701",35,0.00517575116828
"702",39,0.00598882837221
"703",49,0.00889115780592
"704",43,0.0133309578523
"705",1,0.00999059248716
"706",8,0.0103393699974
"707",27,0.0244921930134
"708",33,0.00494213495404
"709",38,0.00311684980989
"710",12,0.00318885641173
"711",48,1.60258041433e-05
"712",39,0.00689066294581
"713",26,0.0282576531172
"714",7,0.00632458087057
"715",35,0.00382322445512
"716",1,1.19739343063e-06
"717",6,0.0216808002442
"718",23,0.0221275724471
"719",23,0.0181055162102
"720",49,0.0198892578483
"721",2,0.0128556070849
"722",2,0.0256339497864
"723",40,0.0194947570562
"724",6,0.00524797383696
"725",49,0.00368079310283
"726",23,0.0166511144489
"727",27,0.0127244303003
"728",42,0.00590501260012
"729",24,0.0301943849772
"730",43,0.0146073233336
"731",34,0.0137741016224
"732",31,0.0117297368124
"733",23,0.0196103546768
"734",23,0.0388289615512
"735",50,0.00677657267079
"736",39,0.0107580637559
"737",40,0.0146822500974
"738",2,0.0137375863269
"739",26,3.86159445043e-05
"740",49,0.00311474106275
"741",18,3.34526412189e-05
"742",46,0.00692994333804
"743",40,0.0196657218039
"744",17,0.0193645674735
"745",28,0.0229074154049
"746",17,0.0186587776989
"747",26,0.0213288124651
"748",36,2.22739836317e-05
"749",19,0.00487817078829
"750",25,0.00883022230119
"751",10,0.0118930116296
"752",10,0.00294387619942
"753",10,0.0129465153441
"754",28,0.00999762210995
"755",42,0.00779298599809
"756",32,0.00873121060431
"757",19,0.00954712182283
"758",16,0.0090928664431
"759",31,0.00686057843268
"760",39,0.0138233657926
"761",24,0.0129486657679
"762",28,0.0206048153341
"763",39,0.019043173641
"764",31,0.0184804014862
"765",39,0.0133768850937
"766",14,0.0119459405541
"767",41,0.0181715544313
"768",16,0.0135551812127
"769",42,0.0250151529908
"770",16,0.0119380950928
"771",9,0.0172673705965
"772",16,2.07014163607e-05
"773",44,0.00745441252366
"774",22,0.00577739346772
"775",41,0.0267445892096
"776",18,0.0099482787773
"777",23,0.00842749048024
"778",37,0.00938647426665
"779",37,0.0209141857922
"780",8,0.00710406946018
"781",48,0.0173807032406
"782",47,0.0237548816949
"783",9,0.0199591461569
"784",40,0.00860862620175
"785",48,0.0093925204128
"786",39,0.00659513054416
"787",44,0.00979488156736
"788",40,0.015859503299
"789",41,0.0113988155499
"790",49,0.0031720653642
"791",44,0.00775274680927
"792",26,0.0219271462411
"793",28,0.0111107099801
"794",25,0.0148189291358
"795",4,0.014850220643
"796",4,0.0197531431913
"797",41,0.0123203918338
"798",34,0.0111699802801
"799",21,0.00375156104565
"800",2,0.00010355503764
"801",48,0.00897804368287
"802",10,0.0196781754494
"803",43,0.00982419494539
"804",18,0.0103382412344
"805",35,0.0239964723587
"806",39,0.0233317036182
"807",17,0.0186249557883
"808",17,0.0106089608744
"809",49,0.00374196982011
"810",12,0.00663663633168
"811",48,5.84519293625e-05
"812",42,0.00198273174465
"813",40,0.00249118474312
"814",32,0.00660515716299
"815",31,0.00838797818869
"816",31,0.00335637270473
"817",42,0.00853997562081
"818",27,0.0124891297892
"819",42,0.0122988699004
"820",17,0.0138469608501
"821",2,0.0142882671207
"822",6,0.0111582595855
"823",12,0.0143443876877
"824",12,0.00296458415687
"825",39,0.00695147272199
"826",40,0.00979637354612
"827",19,0.00858946051449
"828",48,0.00511981919408
"829",28,0.00641115615144
"830",42,0.0223165135831
"831",49,0.00638522207737
"832",38,0.00704506924376
"833",6,0.0182911865413
"834",22,0.010892755352
"835",15,0.027035612613
"836",15,0.0323183089495
"837",46,0.0221217162907
"838",39,0.0200017429888
"839",23,0.00875173695385
"840",15,0.0138526326045
"841",18,0.00754507537931
"842",35,0.01531884633
"843",28,0.0144749088213
"844",4,0.00772839505225
"845",29,8.04564770078e-05
"846",39,0.00943601410836
"847",12,0.00464688288048
"848",4,0.0208592880517
"849",19,0.0107397902757
"850",18,0.00834607612342
"851",46,0.00484328810126
"852",43,0.0380021221936
"853",31,0.0140706999227
"854",31,0.0172540061176
"855",47,0.0139984013513
"856",42,0.0166288036853
"857",31,0.0110714370385
"858",41,0.0236001256853
"859",21,0.0109286187217
"860",32,0.0121470568702
"861",42,0.0105123938993
"862",31,0.0107690580189
"863",17,0.00221178960055
"864",49,0.00835143588483
"865",26,0.0365795344114
"866",10,0.0165295675397
"867",24,0.0228100828826
"868",12,0.0134765068069
"869",40,0.0133555838838
"870",26,0.0195248778909
"871",26,0.0211069267243
"872",45,0.0287876278162
"873",10,0.00904896017164
"874",44,-5.37012874702e-06
"875",32,0.00147628283594
"876",33,0.0122184436768
"877",49,0.00655786553398
"878",19,0.00424230890349
"879",2,0.00491496082395
"880",19,0.00186765333638
"881",20,0.00474927248433
"882",44,8.93739343155e-05
"883",49,0.00298493239097
"884",44,0.000130336324219
"885",39,0.000174922737642
"886",19,0.0138490656391
"887",4,0.0222264137119
"888",9,0.0152236483991
"889",9,0.0081061674282
"890",39,0.0186136607081
"891",47,0.0168996732682
"892",9,0.0144324302673
"893",16,0.0127475215122
"894",42,0.00667597306892
"895",47,0.0141252400354
"896",29,0.0141041502357
"897",31,0.0117060961202
"898",47,0.0182230938226
"899",31,0.0169743653387
"900",36,0.0145716620609
"901",31,0.0156007474288
"902",36,0.00543141877279
"903",37,0.0124028818682
"904",9,0.0141434082761
"905",42,0.0226717721671
"906",40,0.0101962899789
"907",6,0.0120032420382
"908",17,0.00848789233714
"909",39,0.0126440133899
"910",50,0.0258070360869
"911",5,0.0315233655274
"912",48,0.0118198795244
"913",6,0.0126836774871
"914",22,0.002237460576
"915",9,0.0150192165747
"916",41,0.0162627287209
"917",18,0.00662209792063
"918",15,0.0197263192385
"919",31,0.00875701103359
"920",39,0.00962063390762
"921",22,0.0206345561892
"922",36,0.0233224891126
"923",40,0.00790578778833
"924",49,0.00959531590343
"925",7,0.00760071678087
"926",9,0.00736083462834
"927",50,0.0063121500425
"928",34,0.00427167210728
"929",36,0.0191478542984
"930",36,0.00892808102071
"931",26,0.0138521622866
"932",35,0.0121920462698
"933",22,0.0162725634873
"934",48,0.00922471098602
"935",22,0.00987227074802
"936",39,0.00826187245548
"937",25,0.0214982721955
"938",43,0.0252457838506
"939",42,0.00411791587248
"940",6,0.00777568481863
"941",42,0.00960390549153
"942",31,0.00783121678978
"943",13,0.0121785877272
"944",41,0.0119974343106
"945",41,0.0184943247586
"946",10,0.00577106839046
"947",22,0.0123240230605
"948",39,0.0074860737659
"949",41,0.0130285434425
"950",47,0.0153571087867
"951",39,0.0121400533244
"952",12,0.0170585662127
"953",35,0.00872253347188
"954",39,0.00837848521769
"955",1,0.0104364017025
"956",41,0.0160406604409
"957",2,0.012259285897
"958",4,0.0216202344745
"959",39,0.0169559437782
"960",45,0.0140632772818
"961",36,0.0122187659144
"962",45,0.0269859489053
"963",24,0.0154548082501
"964",9,0.0134761417285
"965",21,0.0141021534801
"966",46,0.0114493053406
"967",16,0.00989021360874
"968",22,0.0162821188569
"969",9,0.0135193215683
"970",2,0.019104167819
"971",36,0.0153454132378
"972",10,0.0131561337039
"973",27,0.0179989822209
"974",1,0.0149751557037
"975",9,0.0113853085786
"976",9,0.0138320503756
"977",25,4.93925763294e-05
"978",21,0.0133832329884
"979",21,0.031791780144
"980",2,0.028990926221
"981",2,0.0217826850712
"982",34,0.0249065887183
"983",40,0.0180509295315
"984",2,0.00447689462453
"985",17,0.0438404157758
"986",42,0.0220938939601
"987",32,0.0175248514861
"988",39,0.0175939630717
"989",12,0.0117179239169
"990",31,0.00622940575704
"991",42,0.00721791666001
"992",38,0.0070113260299
"993",33,2.192788088e-06
"994",42,0.00133411888964
"995",42,0.014554166235
"996",47,0.0288038551807
"997",47,0.0541155785322
"998",47,0.0433376505971
"999",47,0.0418587587774
"1000",47,0.0325368866324
"1001",47,0.0418100133538
"1002",47,0.0282264649868
"1003",11,0.0153004080057
"1004",22,0.0130906235427
"1005",8,0.0130206430331
"1006",6,0.00980463530868
"1007",39,0.00988433230668
"1008",8,0.0146192833781
"1009",30,0.0238938722759
"1010",41,0.012571696192
"1011",20,0.0120447827503
"1012",42,0.0107783675194
"1013",9,0.0112544540316
"1014",4,0.0191470514983
"1015",19,0.0171290300786
"1016",19,0.0200712438673
"1017",22,0.0140037946403
"1018",19,0.0153127396479
"1019",19,0.0171632915735
"1020",19,0.0199542567134
"1021",19,0.0176771171391
"1022",19,0.0257687848061
"1023",19,0.0190332401544
"1024",19,0.0115136420354
"1025",19,4.60609298898e-05
"1026",12,0.0128958653659
"1027",18,0.00932805519551
"1028",48,0.0111320884898
"1029",40,0.0125434603542
"1030",40,0.0116467261687
"1031",9,0.00753183756024
"1032",22,0.00515383016318
"1033",14,0.0129728475586
"1034",22,0.00322857243009
"1035",36,0.00881082378328
"1036",38,0.00951255299151
"1037",12,0.0116106616333
"1038",12,0.00599330244586
"1039",18,0.00837900303304
"1040",31,0.0150801856071
"1041",18,0.0261716656387
"1042",39,0.0146540785208
"1043",18,0.00916864164174
"1044",48,0.00944244861603
"1045",36,0.0106309792027
"1046",39,0.00230872840621
"1047",32,0.0121462419629
"1048",45,0.0164675936103
"1049",15,0.0207838509232
"1050",7,0.0118731483817
"1051",23,0.0060695791617
"1052",20,0.00396298384294
"1053",44,0.0187987349927
"1054",39,0.0127856470644
"1055",39,0.0181331988424
"1056",39,0.010479063727
"1057",21,0.00918604061007
"1058",17,0.0183312315494
"1059",39,0.01206933707
"1060",39,0.00692555960268
"1061",47,0.00797955691814
"1062",40,0.00766146788374
"1063",40,0.00533450813964
"1064",41,0.0118403844535
"1065",31,0.00794435013086
"1066",42,7.46510340832e-06
"1067",7,-6.54183486404e-06
"1068",13,0.00998144876212
"1069",37,0.0120788235217
